Date,BRL Curncy,CLP Curncy,COP Curncy,MXN Curncy,ZAR Curncy
2019-04-28,3.9321,674.65,3228.94,18.9378,14.3917
2019-05-05,3.9385,677.99,3238.88,18.9193,14.3515
2019-05-12,3.9555,686.53,3273.85,19.1036,14.1597
2019-05-19,4.0987,695.89,3320.43,19.1698,14.4298
2019-05-26,4.0229,694.63,3358.78,19.0517,14.4119
2019-06-02,3.9229,710.21,3379.55,19.6165,14.5803
2019-06-09,3.881,692.05,3268.63,19.6204,14.9515
2019-06-16,3.8964,699.93,3273.95,19.1548,14.822
2019-06-23,3.8222,684.16,3202.61,19.1245,14.3346
2019-06-30,3.8497,678.73,3211.36,19.2229,14.0869
2019-07-07,3.8214,683.49,3211.76,19.0155,14.1766
2019-07-14,3.7375,679.43,3192.24,18.9895,13.9599
2019-07-21,3.7486,686.8,3174.17,19.0305,13.9358
2019-07-28,3.7778,694.98,3238.05,19.0504,14.2957
2019-08-04,3.8886,713.19,3385.65,19.3044,14.7856
2019-08-11,3.9425,711.49,3395.53,19.4133,15.253
2019-08-18,4.0059,708.58,3429.47,19.6595,15.3058
2019-08-25,4.1233,718.39,3423.3,19.9219,15.2496
2019-09-01,4.1455,721.62,3442.29,20.063,15.1954
2019-09-08,4.0621,712.27,3356.49,19.5324,14.805
2019-09-15,4.0868,707.07,3363.6,19.4062,14.579
2019-09-22,4.1476,717.53,3417.0,19.447,14.935
2019-09-29,4.1587,726.8,3459.47,19.6916,15.1275
2019-10-06,4.0568,715.51,3435.17,19.5147,15.0506
2019-10-13,4.1097,710.2,3430.59,19.3206,14.7756
2019-10-20,4.1133,711.82,3426.04,19.0997,14.791
2019-10-27,4.0054,727.99,3395.91,19.0627,14.6269
2019-11-03,3.9909,740.75,3323.47,19.124,15.0374
2019-11-10,4.1676,747.59,3339.29,19.101,14.8533
2019-11-17,4.1893,777.29,3426.42,19.179,14.7114
2019-11-24,4.1952,798.86,3424.87,19.3761,14.716
2019-12-01,4.2371,809.46,3517.05,19.5302,14.6706
2019-12-08,4.1389,778.27,3423.14,19.3063,14.6224
2019-12-15,4.1079,763.63,3386.65,19.0407,14.531
2019-12-22,4.0972,753.1,3331.36,18.9323,14.2536
2019-12-29,4.0475,747.27,3301.23,18.8492,14.0304
2020-01-05,4.0584,756.23,3253.63,18.9096,14.3019
2020-01-12,4.0979,772.05,3271.95,18.7952,14.3661
2020-01-19,4.1616,772.73,3332.62,18.6607,14.4699
2020-01-26,4.1821,777.53,3366.5,18.7857,14.3939
2020-02-02,4.2828,800.54,3420.57,18.8447,15.0282
2020-02-09,4.3176,790.87,3415.75,18.7656,15.0636
2020-02-16,4.2921,791.4,3392.61,18.5415,14.9118
2020-02-23,4.3885,802.71,3382.43,18.8954,15.0052
2020-03-01,4.472,820.93,3524.13,19.6437,15.6609
2020-03-08,4.6269,826.47,3588.1,20.1104,15.679
2020-03-15,4.8403,837.63,4004.02,21.9229,16.276
2020-03-22,5.0631,863.22,4119.7,24.4189,17.6099
2020-03-29,5.1002,834.87,3973.3,23.3426,17.624
2020-04-05,5.3509,864.87,4027.59,25.0146,19.0403
2020-04-12,5.109,838.51,3836.57,23.3105,17.9619
2020-04-19,5.2344,853.94,3940.69,23.6963,18.8086
2020-04-26,5.5869,858.86,4042.44,24.9772,19.0444
2020-05-03,5.4858,835.59,3962.72,24.5777,18.81
2020-05-10,5.7309,826.91,3892.93,23.6489,18.3474
2020-05-17,5.8552,826.28,3914.5,23.9586,18.59
2020-05-24,5.5334,805.88,3775.73,22.7324,17.6223
2020-05-31,5.337,806.47,3730.76,22.1761,17.5465
2020-06-07,4.9609,769.15,3575.07,21.5797,16.879
2020-06-14,5.0504,793.7,3779.01,22.263,17.0784
2020-06-21,5.3119,815.7,3749.48,22.633,17.3316
2020-06-28,5.4844,818.04,3749.76,23.052,17.2956
2020-07-05,5.314,802.39,3650.96,22.3871,17.0413
2020-07-12,5.3258,796.68,3611.52,22.4445,16.7873
2020-07-19,5.3863,785.33,3651.27,22.5485,16.6947
2020-07-26,5.2319,776.0,3694.15,22.2828,16.6574
2020-08-02,5.2225,757.73,3732.71,22.2765,17.0718
2020-08-09,5.4383,787.65,3751.78,22.3747,17.6383
2020-08-16,5.4229,798.27,3789.64,21.9801,17.3876
2020-08-23,5.621,793.85,3836.97,21.9749,17.1557
2020-08-30,5.3893,778.51,3752.62,21.7618,16.5956
2020-09-06,5.3018,773.16,3715.01,21.5544,16.6016
2020-09-13,5.3193,768.85,3708.04,21.276,16.7357
2020-09-20,5.3899,763.34,3734.54,21.1323,16.3274
2020-09-27,5.5627,787.13,3887.15,22.3363,17.1313
2020-10-04,5.6845,789.26,3870.37,21.6163,16.5283
2020-10-11,5.5322,797.22,3826.89,21.1387,16.4675
2020-10-18,5.646,795.84,3849.46,21.1383,16.5613
2020-10-25,5.6196,776.73,3787.35,20.8689,16.1816
2020-11-01,5.7444,773.83,3865.19,21.1774,16.2439
2020-11-08,5.3775,753.83,3722.96,20.6008,15.6033
2020-11-15,5.4625,767.25,3645.19,20.4075,15.5083
2020-11-22,5.3892,760.98,3633.8,20.105,15.3985
2020-11-29,5.3369,767.37,3606.44,20.0437,15.2413
2020-12-06,5.1298,745.05,3465.86,19.7674,15.2025
2020-12-13,5.061,733.23,3439.73,20.1317,15.1377
2020-12-20,5.0838,725.89,3418.21,19.9476,14.54
2020-12-27,5.2166,714.75,3507.79,19.8646,14.6134
2021-01-03,5.1935,710.5,3428.26,19.9035,14.6947
2021-01-10,5.4205,710.73,3472.81,20.0151,15.298
2021-01-17,5.2992,733.73,3466.59,19.7986,15.2313
2021-01-24,5.4705,728.02,3517.56,19.9745,15.1476
2021-01-31,5.4715,732.35,3569.55,20.574,15.1609
2021-02-07,5.3778,737.05,3547.77,20.0872,14.844
2021-02-14,5.3779,722.15,3504.59,19.9526,14.5475
2021-02-21,5.3872,707.95,3568.64,20.4288,14.6943
2021-02-28,5.6023,725.39,3645.04,20.8554,15.1204
2021-03-07,5.6838,736.98,3637.05,21.3127,15.3579
2021-03-14,5.5552,721.7,3575.4,20.6931,14.9508
2021-03-21,5.491,716.28,3557.78,20.5061,14.7119
2021-03-28,5.7565,729.68,3688.93,20.5834,14.9844
2021-04-04,5.7102,717.19,3661.68,20.3109,14.674
2021-04-11,5.6821,711.71,3651.64,20.1612,14.6112
2021-04-18,5.588,704.03,3602.77,19.9192,14.3101
2021-04-25,5.4764,712.05,3631.0,19.8257,14.2771
2021-05-02,5.4381,710.45,3745.22,20.2462,14.495
2021-05-09,5.2369,694.93,3762.16,19.9173,14.0574
2021-05-16,5.2728,700.41,3685.89,19.8654,14.1301
2021-05-23,5.3662,718.49,3740.12,19.9543,13.9619
2021-05-30,5.2255,723.5,3709.96,19.9379,13.7649
2021-06-06,5.0492,717.81,3610.75,19.9589,13.4316
2021-06-13,5.1181,722.56,3638.09,19.8764,13.7163
2021-06-20,5.0901,748.45,3759.79,20.6593,14.3509
2021-06-27,4.9341,733.84,3751.57,19.8239,14.1466
2021-07-04,5.0589,735.5,3748.55,19.7718,14.2509
2021-07-11,5.2598,748.5,3833.15,19.8685,14.2182
2021-07-18,5.1152,757.84,3817.6,19.8922,14.4307
2021-07-25,5.2001,762.58,3880.64,20.0665,14.8503
2021-08-01,5.2115,758.71,3876.35,19.8675,14.6019
2021-08-08,5.2327,789.46,3964.37,20.0432,14.6308
2021-08-15,5.2486,775.84,3844.38,19.8794,14.7347
2021-08-22,5.3807,786.67,3871.25,20.3651,15.2953
2021-08-29,5.2046,783.34,3834.86,20.2019,14.7229
2021-09-05,5.1926,767.75,3796.83,19.9268,14.3126
2021-09-12,5.2468,788.64,3840.17,19.8919,14.2086
2021-09-19,5.2893,784.54,3828.56,20.0182,14.718
2021-09-26,5.3355,793.04,3837.1,20.0533,14.9534
2021-10-03,5.3645,803.29,3791.54,20.4487,14.8839
2021-10-10,5.5086,824.99,3767.77,20.7005,14.9277
2021-10-17,5.4608,823.72,3763.82,20.3269,14.603
2021-10-24,5.6497,816.05,3772.94,20.179,14.8265
2021-10-31,5.6365,814.5,3767.32,20.5633,15.2412
2021-11-07,5.5424,811.53,3879.06,20.3434,15.0529
2021-11-14,5.4565,801.12,3884.84,20.5187,15.3279
2021-11-21,5.6102,829.8,3916.73,20.8302,15.7268
2021-11-28,5.6029,831.94,4015.19,21.9234,16.286
2021-12-05,5.653,841.25,3968.3,21.2743,16.0809
2021-12-12,5.6092,842.25,3893.05,20.8835,15.9761
2021-12-19,5.6858,844.8,3976.44,20.8279,15.8845
2021-12-26,5.6745,862.76,3993.99,20.6243,15.5452
2022-01-02,5.5714,851.81,4064.92,20.5294,15.9372
2022-01-09,5.6342,828.76,4051.66,20.4005,15.5806
2022-01-16,5.5289,819.75,4005.94,20.3079,15.3899
2022-01-23,5.4512,798.16,3956.75,20.4734,15.1042
2022-01-30,5.3811,813.23,3959.81,20.8051,15.5999
2022-02-06,5.3261,827.59,3956.84,20.6811,15.4622
2022-02-13,5.2481,808.65,3927.01,20.5376,15.212
2022-02-20,5.1382,801.68,3928.98,20.2921,15.1346
2022-02-27,5.1525,802.14,3913.54,20.3459,15.1563
2022-03-06,5.066,805.83,3824.7,20.9499,15.3903
2022-03-13,5.0746,804.65,3819.55,20.9143,15.0412
2022-03-20,5.0224,804.0,3819.29,20.3617,14.9694
2022-03-27,4.7421,778.1,3792.16,20.0336,14.5417
2022-04-03,4.6591,782.88,3756.08,19.8541,14.6648
2022-04-10,4.6989,815.65,3758.41,20.0463,14.6457
2022-04-17,4.7014,814.75,3742.79,19.9725,14.6254
2022-04-24,4.7961,836.25,3850.69,20.2313,15.6082
2022-05-01,4.9721,851.62,3962.57,20.428,15.7892
2022-05-08,5.0802,858.5,4049.0,20.1265,15.9963
2022-05-15,5.0604,860.63,4110.54,20.107,16.1652
2022-05-22,4.8804,836.18,3976.18,19.8626,15.8417
2022-05-29,4.7318,826.5,3927.73,19.5789,15.5903
2022-06-05,4.775,811.7,3777.98,19.5594,15.5482
2022-06-12,4.9869,845.13,3936.12,19.961,15.8567
2022-06-19,5.1531,875.69,3902.75,20.3423,16.0181
2022-06-26,5.2428,917.84,4137.45,19.8685,15.8019
2022-07-03,5.3327,931.4,4196.6,20.2629,16.4154
2022-07-10,5.2559,970.44,4401.1,20.4515,16.8726
2022-07-17,5.4079,976.4,4371.11,20.5362,17.0751
2022-07-24,5.4976,953.9,4461.75,20.5291,16.8275
2022-07-31,5.1729,901.1,4295.5,20.3672,16.6237
2022-08-07,5.165,917.22,4344.03,20.404,16.7768
2022-08-14,5.0753,876.05,4163.63,19.8487,16.1684
2022-08-21,5.1695,943.05,4383.34,20.1736,17.0033
2022-08-28,5.064,893.14,4402.23,20.0405,16.8849
2022-09-04,5.1709,877.08,4486.08,19.9457,17.305
2022-09-11,5.1487,909.5,4354.43,19.8975,17.3064
2022-09-18,5.2535,922.37,4435.28,20.0368,17.6103
2022-09-25,5.263,969.83,4445.33,20.208,17.95
2022-10-02,5.4138,968.38,4606.84,20.1382,18.0855
2022-10-09,5.2046,938.6,4621.03,20.0405,18.096
2022-10-16,5.326,962.29,4692.09,20.0813,18.3594
2022-10-23,5.1635,971.9,4916.25,19.9324,18.0892
2022-10-30,5.2966,942.4,4833.66,19.7961,18.1341
2022-11-06,5.0607,926.65,5091.75,19.5235,17.9038
2022-11-13,5.3265,892.13,4805.73,19.5034,17.2397
2022-11-20,5.3765,941.21,4989.25,19.4415,17.2559
2022-11-27,5.3985,922.46,4866.35,19.3329,17.0813
2022-12-04,5.2194,883.44,4773.6,19.4001,17.5052
2022-12-11,5.247,861.87,4809.85,19.7652,17.3542
2022-12-18,5.3068,886.93,4790.26,19.7801,17.6833
2022-12-25,5.1612,876.75,4733.08,19.3741,17.0217
2023-01-01,5.286,850.58,4850.83,19.4999,17.0374
2023-01-08,5.2256,842.06,4862.5,19.1522,17.107
2023-01-15,5.1023,820.5,4689.56,18.7663,16.8287
2023-01-22,5.2071,815.69,4618.27,18.873,17.1304
2023-01-29,5.1091,806.45,4575.34,18.7669,17.1876
2023-02-05,5.1333,795.83,4697.5,18.9688,17.4756
2023-02-12,5.2143,797.33,4799.92,18.6704,17.8582
2023-02-19,5.1623,789.05,4905.1,18.3717,18.056
2023-02-26,5.2006,825.75,4840.15,18.418,18.4266
2023-03-05,5.1981,803.78,4785.07,17.957,18.1417
2023-03-12,5.214,796.58,4715.25,18.5049,18.3173
2023-03-19,5.279,829.52,4842.28,18.9099,18.474
2023-03-26,5.2463,810.28,4728.75,18.4448,18.157
2023-04-02,5.064,794.89,4663.25,18.0462,17.7962
2023-04-09,5.0568,818.55,4570.97,18.1383,18.1949
2023-04-16,4.9082,797.02,4414.28,18.0161,18.086
2023-04-23,5.0504,802.15,4515.7,17.9883,18.1078
2023-04-30,4.9878,807.25,4696.69,18.0003,18.2902
2023-05-07,4.9514,794.79,4527.05,17.7619,18.4074
2023-05-14,4.9218,785.17,4558.78,17.5932,19.3414
2023-05-21,4.9986,798.51,4529.47,17.7859,19.4517
2023-05-28,4.9955,799.14,4447.31,17.626,19.6529
2023-06-04,4.9587,799.21,4346.51,17.5559,19.529
2023-06-11,4.8811,788.68,4186.36,17.2818,18.7564
2023-06-18,4.8239,794.65,4151.55,17.0886,18.1867
2023-06-25,4.7842,805.9,4181.04,17.1746,18.7542
2023-07-02,4.7875,801.81,4171.79,17.1248,18.8485
2023-07-09,4.8712,808.24,4164.35,17.1469,18.867
2023-07-16,4.7916,814.68,4084.23,16.7529,18.1077
2023-07-23,4.7808,822.94,3970.14,16.9884,17.96
2023-07-30,4.7311,829.2,3915.52,16.687,17.6312
2023-08-06,4.8746,852.13,4056.67,17.0802,18.4575
2023-08-13,4.9077,859.3,3963.75,17.0079,18.9508
2023-08-20,4.9698,868.86,4120.5,17.0559,18.9974
2023-08-27,4.874,846.12,4127.66,16.7476,18.6273
2023-09-03,4.9487,852.12,4057.02,17.0892,18.8419
2023-09-10,4.985,896.71,4015.17,17.5946,19.1308
2023-09-17,4.8647,885.38,3928.06,17.0784,19.0097
2023-09-24,4.9363,894.2,3986.04,17.2014,18.7553
2023-10-01,5.0325,892.8,4077.67,17.4227,18.9226
2023-10-08,5.1486,920.75,4322.79,18.1655,19.3
2023-10-15,5.0784,939.4,4240.76,18.0895,19.0022
2023-10-22,5.0352,941.77,4226.22,18.2378,19.0104
2023-10-29,5.0148,911.69,4106.3,18.1142,18.8396
2023-11-05,4.903,875.38,3978.1,17.4652,18.2604
2023-11-12,4.9097,913.28,4035.73,17.6465,18.727
2023-11-19,4.9094,888.44,4092.82,17.2319,18.359
2023-11-26,4.9021,869.02,4039.31,17.1136,18.7791
2023-12-03,4.8824,858.59,3963.7,17.1881,18.6521
2023-12-10,4.9311,872.91,3988.91,17.3471,18.9559
2023-12-17,4.9434,875.25,3939.02,17.2061,18.3119
2023-12-24,4.8611,892.71,3903.49,16.9753,18.4313
2023-12-31,4.8525,881.0,3875.34,16.9544,18.3621
2024-01-07,4.8756,889.91,3877.86,16.8792,18.6852
2024-01-14,4.8546,909.58,3910.77,16.8683,18.6537
2024-01-21,4.9289,910.76,3911.25,17.0847,19.0308
2024-01-28,4.9107,923.35,3911.13,17.1615,18.7883
2024-02-04,4.9692,949.23,3934.53,17.1444,18.8995
2024-02-11,4.9552,970.39,3921.37,17.088,19.024
2024-02-18,4.9664,971.47,3908.27,17.0562,18.8837
2024-02-25,4.9942,980.52,3963.89,17.1166,19.3143
2024-03-03,4.9547,967.74,3948.1,17.0158,19.1115
2024-03-10,4.9838,961.68,3904.34,16.8125,18.7293
2024-03-17,4.9959,942.3,3882.17,16.7144,18.7733
2024-03-24,5.0012,982.75,3893.38,16.7645,19.0295
2024-03-31,5.0145,980.15,3859.43,16.5586,18.881
2024-04-07,5.0665,949.22,3766.1,16.453,18.702
2024-04-14,5.1184,969.05,3855.95,16.6441,18.8642
2024-04-21,5.2017,956.42,3904.64,17.0948,19.1033
2024-04-28,5.1161,949.38,3902.14,17.1624,18.8093
2024-05-05,5.0724,938.88,3913.34,16.9741,18.5102
2024-05-12,5.1571,926.78,3890.11,16.7787,18.446
2024-05-19,5.1041,890.93,3829.4,16.6106,18.1665
2024-05-26,5.1682,905.36,3872.98,16.6948,18.4174
2024-06-02,5.2459,917.96,3868.19,17.0119,18.793
2024-06-09,5.3446,918.33,3932.63,18.396,18.9035
2024-06-16,5.3767,934.45,4137.17,18.4612,18.3861
2024-06-23,5.4322,940.33,4144.81,18.113,17.9691
2024-06-30,5.5941,941.05,4148.68,18.3183,18.1933
2024-07-07,5.4604,936.75,4083.86,18.1061,18.1828
2024-07-14,5.4292,905.8,3921.59,17.6189,17.9547
2024-07-21,5.5977,944.29,4037.69,18.0482,18.2659
2024-07-28,5.6563,950.61,4022.2,18.4613,18.2752
2024-08-04,5.7275,952.11,4135.75,19.1792,18.2653
2024-08-11,5.5084,932.44,4071.54,18.8316,18.3363
2024-08-18,5.4726,938.71,4029.92,18.6391,17.8738
2024-08-25,5.4875,908.98,4027.64,19.1111,17.7037
2024-09-01,5.6075,910.67,4177.53,19.7282,17.8183
2024-09-08,5.599,945.44,4172.47,19.9799,17.8505
2024-09-15,5.5659,925.38,4182.91,19.2063,17.7202
2024-09-22,5.5111,930.63,4151.51,19.4148,17.4261
2024-09-29,5.434,899.9,4177.7,19.6926,17.1151
2024-10-06,5.4561,924.3,4169.28,19.2841,17.4885
2024-10-13,5.6112,926.68,4210.13,19.2802,17.4212
2024-10-20,5.6932,953.76,4268.8,19.877,17.6072
2024-10-27,5.7077,948.35,4332.5,19.9867,17.6657
2024-11-03,5.8703,961.15,4435.88,20.2841,17.6549
2024-11-10,5.7352,970.46,4361.48,20.1774,17.6002
2024-11-17,5.7966,979.71,4433.24,20.3492,18.1875
2024-11-24,5.8068,986.01,4416.97,20.4377,18.1119
2024-12-01,5.971,973.43,4432.97,20.3759,18.0569
2024-12-08,6.0866,975.11,4408.23,20.1886,18.0255
2024-12-15,6.057,986.33,4317.57,20.1258,17.8711
2024-12-22,6.0842,990.45,4389.0,20.0745,18.3054
2024-12-29,6.1918,994.08,4406.85,20.3282,18.7021
2025-01-05,6.1852,1016.34,4346.02,20.6334,18.7232
2025-01-12,6.1077,1012.1,4345.54,20.7161,19.1084
2025-01-19,6.0793,1006.1,4335.73,20.7862,18.749
2025-01-26,5.9137,982.1,4178.0,20.2676,18.4009
2025-02-02,5.8443,980.82,4208.52,20.678,18.6694
2025-02-09,5.809,964.16,4121.75,20.5638,18.403
2025-02-16,5.6985,942.0,4125.54,20.313,18.3875
2025-02-23,5.7307,946.68,4081.0,20.4231,18.3844
2025-03-02,5.8846,962.74,4153.92,20.5511,18.6906
2025-03-09,5.7896,929.58,4130.25,20.2544,18.2426
2025-03-16,5.7425,928.76,4101.05,19.9318,18.1969
2025-03-23,5.7282,926.89,4144.55,20.2389,18.2281
2025-03-30,5.7612,951.3,4202.81,20.3753,18.4307
2025-04-06,5.8424,978.55,4274.46,20.4441,19.1367
2025-04-13,5.8671,972.15,4277.63,20.3265,19.1686
2025-04-20,5.8068,966.61,4310.0,19.7189,18.8517
2025-04-27,5.6837,934.6,4217.65,19.5041,18.7106
2025-05-04,5.6571,948.3,4250.31,19.5874,18.3994
2025-05-11,5.654,936.35,4224.8,19.448,18.2017
2025-05-18,5.6649,942.78,4177.0,19.4712,18.0443
2025-05-25,5.6469,938.95,4152.46,19.2404,17.8405
2025-06-01,5.7234,945.67,4159.43,19.4377,18.0027
2025-06-08,5.56,934.88,4116.44,19.113,17.7802
2025-06-15,5.5435,940.21,4133.83,18.9583,17.9455
2025-06-22,5.5141,942.88,4095.45,19.1743,17.9932
2025-06-29,5.4867,940.64,4098.27,18.8242,17.8204
2025-07-06,5.4316,931.52,4087.62,18.7475,17.7118
